"","nmajor","major1","BBRJ","Business Direct Admit","Combined Bacc and Masters","Dean's List","First Generation College Stdnt","FSB Scholars","Honors Program","President's List","Study Abroad Courtesy Account","Transfer Work (Pre-Banner)","UniversityHonors w/Distinction","minor1","minor2","IPEDS.Race.Ethnicity","Gender","GPA.Range","year.x","latin_honors","survey_city","survey_company","survey_deptfunc","survey_gradprogram","survey_gradschool","survey_internships","survey_offers","survey_plans","survey_pref_field","survey_pref_loc","survey_salary","double_major"
"275",1,"Information Systems",1,1,0,0,0,0,0,0,0,1,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2021,"0","Columbus","CGI","Consulting Information Technology",NA,NA,"1","1","accepted fulltime job","Yes","Yes",67500,"No Double Major"
"276",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2021,"0",NA,NA,NA,NA,NA,NA,NA,"seeking continuing education",NA,NA,NA,"No Double Major"
"277",1,"Finance",0,1,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2019,"Cum Laude","Chicago","Invenergy","Other: Project Development",NA,NA,"4","2","accepted fulltime job","Yes","Yes",35360,"No Double Major"
"278",1,"Supply Chain & Operations Mgmt",1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2020,"0","Boston","Allegion, PLC",NA,NA,NA,"1",NA,"accepted fulltime job",NA,NA,NA,"No Double Major"
"279",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"Mangement and Leadership","No Minor","White","Female","3.00 - 3.49",2019,"0","Milwaukwee","FIS Global","Marketing / Sales",NA,NA,"2","1","accepted fulltime job","Yes","Yes",50000,"No Double Major"
"280",1,"Marketing",0,0,0,1,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2019,"0","Webberville","ALDI","Finance",NA,NA,"2","3","accepted fulltime job","No","Yes",80000,"No Double Major"
"281",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2019,"0",NA,NA,NA,NA,NA,"2","0","seeking employment",NA,NA,NA,"No Double Major"
"282",1,"Business Economics",0,1,1,1,0,0,1,0,0,0,0,"Language","Language","White","Male","3.50 - 4.00",2021,"Summa Cum Laude","Cincinnati","84.51","Analytics Consulting",NA,NA,"1","1","accepted fulltime job","Yes","Yes",67000,"No Double Major"
"283",1,"Information Systems",0,1,0,1,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2019,"0","Columbus","DHL Supply Chain","Analytics

 IT Assurance / IT Audit

 Logistics / Supply Chain

 Information Technology",NA,NA,"2","2","accepted fulltime job","Yes","Yes",58500,"No Double Major"
"284",2,"Business Economics",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2019,"0",NA,NA,NA,"MBA","Xavier University","1","0","continuing education",NA,NA,NA,"Double Major"
"285",1,"Information Systems",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2019,"0","Chicago","West Monroe Partners","Consulting",NA,NA,"3","1","accepted fulltime job","Yes","Yes",72000,"No Double Major"
"286",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"Entrepreneurship","No Minor","Unknown","Female","3.00 - 3.49",2021,"0","Chicago","Salesforce","Marketing / Sales",NA,NA,"2","4","accepted fulltime job","Yes","Yes",61000,"No Double Major"
"287",2,"Accountancy",0,1,1,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2019,"Magna Cum Laude","Cleveland","EY","Accounting",NA,NA,"1","2","accepted fulltime job","Yes","Yes",53000,"Double Major"
"288",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Economics","No Minor","White","Male","3.50 - 4.00",2021,"Cum Laude",NA,NA,NA,NA,NA,"3","0","seeking employment",NA,NA,NA,"No Double Major"
"289",1,"Finance",0,0,0,0,0,0,0,0,0,1,0,"Business Analytics","No Minor","White","Male","3.50 - 4.00",2020,"Cum Laude","Chicago","West Monroe Partners","Consulting",NA,NA,"2","1","accepted fulltime job","Yes","Yes",70000,"No Double Major"
"290",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Accountancy","Arts Related","White","Male","3.50 - 4.00",2021,"Cum Laude",NA,NA,NA,NA,NA,"2","0","seeking employment",NA,NA,NA,"No Double Major"
"291",1,"Marketing",0,1,0,0,0,0,1,0,0,0,0,"Arts Related","Arts Related","Asian","Female","3.00 - 3.49",2020,"0","Columbus","Bath & Body Works","Advertising / Public Relations Analytics Marketing / Sales",NA,NA,"4","1","accepted fulltime job","Yes","Yes",60000,"No Double Major"
"292",1,"Human Capital Mgmt& Leadership",0,1,0,0,0,0,0,0,0,0,0,"Sport Management","No Minor","White","Male","3.00 - 3.49",2021,"Cum Laude",NA,NA,NA,NA,NA,"1","2","military service",NA,NA,NA,"No Double Major"
"293",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.00 - 2.49",2019,"0",NA,NA,NA,NA,NA,"0","0","seeking employment",NA,NA,NA,"No Double Major"
"294",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Hispanic/Latino","Female","3.00 - 3.49",2020,"0","Dublin","IGS Energy","Marketing / Sales",NA,NA,"2","1","accepted fulltime job","Yes","Yes",55000,"No Double Major"
"295",1,"Supply Chain & Operations Mgmt",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",2019,"0","Phoneix","Cubex","Logistics/Supply Chain",NA,NA,NA,NA,"accepted fulltime job","Yes","Yes",NA,"No Double Major"
"296",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2021,"0","Cincinnati","Northwestern Mutual",NA,NA,NA,"2","1","accepted fulltime job",NA,NA,NA,"No Double Major"
"297",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"Information Systems","No Minor","White","Male","3.00 - 3.49",2021,"0",NA,NA,NA,"Business Analytics","Miami University","2","2","continuing education",NA,NA,NA,"No Double Major"
"298",1,"Accountancy",0,1,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",2019,"0","Cincinnati","BDO","Accounting",NA,NA,"RPT","1","accepted fulltime job","Yes","Yes",56000,"No Double Major"
"299",1,"Finance",0,1,0,0,0,0,0,0,0,1,0,"Business Analytics","Business Analytics","Hispanic/Latino","Male","3.00 - 3.49",2021,"0","Cincinnati","TQL",NA,NA,NA,"0","1","accepted fulltime job","Yes","Yes",50000,"No Double Major"
"300",2,"Finance",0,1,0,0,0,0,1,0,0,0,0,"Arts Related","Arts Related","Hispanic/Latino","Female","3.00 - 3.49",2020,"0","New York","AlphaSights","Consulting Other: Information Services",NA,NA,"2","3","accepted fulltime job","Yes","Yes",60000,"Double Major"
"301",1,"Business Economics",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2020,"0","Chicago","The Scion Group","Finance",NA,NA,"3","3","accepted fulltime job","Yes","Yes",70000,"No Double Major"
"302",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.00 - 3.49",2021,"0",NA,NA,NA,NA,NA,"1",NA,"accepted fulltime job",NA,NA,NA,"No Double Major"
"303",1,"Business Economics",0,1,0,1,0,0,1,0,0,0,1,"Accountancy","Accountancy","White","Female","3.50 - 4.00",2019,"Magna Cum Laude","Mentor","Avery Dennison","Accounting

 Finance",NA,NA,"1","1","accepted fulltime job","Yes","Yes",60000,"No Double Major"
"304",1,"Finance",0,1,0,0,1,0,0,0,0,0,0,"Accountancy","Accountancy","White","Male","3.00 - 3.49",2020,"0","Cleveland","Hanna Commercial Real Estate","Marketing / Sales",NA,NA,"3","3","accepted fulltime job","Yes","Yes",24000,"No Double Major"
"305",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2019,"0","Dayton","Speedway",NA,NA,NA,"2","1","accepted fulltime job",NA,NA,52000,"No Double Major"
"306",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",2019,"0","Augusta","Textron Specialized Vehicles","Marketing / Sales",NA,NA,"1","2","accepted fulltime job","Yes","Yes",52000,"No Double Major"
"307",1,"Finance",0,1,0,0,0,0,0,0,0,1,0,"Mangement and Leadership","Mangement and Leadership","White","Male","3.00 - 3.49",2019,"0","Columbus","Crowe",NA,NA,NA,NA,NA,"accepted fulltime job",NA,NA,60000,"No Double Major"
"308",1,"Finance",0,0,0,0,1,0,0,0,0,1,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2019,"0","Chicago","Merrill Lynch","Finance",NA,NA,"2","3","accepted fulltime job","Yes","Yes",55000,"No Double Major"
"309",1,"Information Systems",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2019,"0",NA,NA,NA,NA,NA,"2","1","other",NA,NA,NA,"No Double Major"
"310",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Humanities","No Minor","Multi Racial","Male","3.00 - 3.49",2021,"0",NA,NA,NA,NA,NA,"2","1","seeking employment",NA,NA,NA,"No Double Major"
"311",1,"Supply Chain & Operations Mgmt",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2021,"0","Far Hills","Farmer",NA,NA,NA,"1","1","accepted fulltime job","Yes","Yes",57500,"No Double Major"
"312",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2020,"0","Columbus","Orix Real Estate Capital","Finance",NA,NA,"2","0","accepted fulltime job","Yes","Yes",65000,"No Double Major"
"313",1,"Finance",0,1,0,0,1,0,0,1,0,0,0,"Political Science","Political Science","White","Male","3.50 - 4.00",2021,"Cum Laude","Washington","Deloitte","Consulting",NA,NA,"2","2","accepted fulltime job","Yes","Yes",71000,"No Double Major"
"314",1,"Business Economics",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",2019,"0","Chicago","CDW","Information Technology",NA,NA,"2","3","accepted fulltime job","Yes","Yes",35000,"No Double Major"
"315",1,"Marketing",0,0,0,0,0,0,1,0,0,0,0,"Mangement and Leadership","Mangement and Leadership","White","Female","3.50 - 4.00",2020,"0",NA,NA,NA,NA,NA,"3","0","seeking employment",NA,NA,NA,"No Double Major"
"316",1,"Information Systems",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","2.50 - 2.99",2020,"0","Chicago","Capgemini Invent","Consulting",NA,NA,"2","1","accepted fulltime job","Yes","Yes",75000,"No Double Major"
"317",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"Sport Management","No Minor","White","Female","3.00 - 3.49",2021,"0","Charlotte","Ferguson Enterprises","Marketing / Sales",NA,NA,"2","3","accepted fulltime job","No","Yes",48000,"No Double Major"
"318",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"Supply Chain Management","Supply Chain Management","White","Male","3.00 - 3.49",2019,"0","Dayton","Speedway","Marketing / Sales",NA,NA,"2","1","accepted fulltime job","Yes","Yes",52000,"No Double Major"
"319",1,"Human Capital Mgmt& Leadership",0,1,0,1,0,0,1,0,1,1,0,"International Business","International Business","White","Female","3.50 - 4.00",2021,"Cum Laude","Boston","Analysis Group",NA,NA,NA,"1","1","accepted fulltime job","Yes","Yes",50000,"No Double Major"
"320",1,"Accountancy",0,1,0,0,1,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.00 - 3.49",2020,"0",NA,NA,NA,NA,NA,"2","0","seeking continuing education",NA,NA,NA,"No Double Major"
"321",1,"Information Systems",0,0,0,0,1,0,0,0,0,0,0,"Business Analytics","No Minor","Non-Resident Alien","Female","3.50 - 4.00",2019,"Magna Cum Laude",NA,NA,NA,"Master of science","New York University","2","0","seeking continuing education",NA,NA,NA,"No Double Major"
"322",1,"Business Analytics",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2019,"0","indianapolis","eli lilly and company","Analytics

 Information Technology",NA,NA,"3","2","accepted fulltime job","Yes","Yes",72000,"No Double Major"
"323",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Economics","No Minor","White","Male","3.00 - 3.49",2019,"0","Falmouth","Lebel & Harriman","Finance",NA,NA,"2","1","accepted fulltime job","Yes","No",40000,"No Double Major"
"324",2,"Business Analytics",0,1,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2020,"Cum Laude","Chicago","Nielsen","Analytics Consulting Marketing / Sales",NA,NA,"2","3","accepted fulltime job","Yes","Yes",58000,"Double Major"
"325",1,"Marketing",0,1,0,0,0,0,1,0,0,0,0,"Supply Chain Management","Supply Chain Management","Hispanic/Latino","Female","3.50 - 4.00",2019,"Cum Laude","West Chester","PepsiCo-Frito Lay","Marketing / Sales",NA,NA,"2","1","accepted fulltime job","No","Yes",60000,"No Double Major"
"326",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"Interactive Media Studies","No Minor","White","Male","3.00 - 3.49",2020,"0","Oakland","Nestle","Marketing / Sales",NA,NA,"1","3","accepted fulltime job","Yes","Yes",60000,"No Double Major"
"327",1,"Information Systems",0,1,0,0,0,0,0,0,0,0,0,"Engineering/Science","No Minor","White","Female","3.00 - 3.49",2020,"0","Cincinnati","Deloitte Consulting","Consulting",NA,NA,"3","2","accepted fulltime job","Yes","No",80000,"No Double Major"
"328",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"Mangement and Leadership","No Minor","White","Female","3.50 - 4.00",2021,"Cum Laude",NA,NA,NA,NA,NA,"1","0","seeking employment",NA,NA,NA,"No Double Major"
"329",1,"Accountancy",0,1,1,0,0,0,1,0,0,0,0,"Economics","Economics","White","Female","3.50 - 4.00",2020,"Cum Laude","Chicago","KPMG","Accounting Analytics Consulting","MAcc",NA,"2","1","accepted fulltime job","Yes","Yes",72000,"No Double Major"
"330",1,"Accountancy",0,1,1,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2020,"Cum Laude","Chicago","Deloitte","Accounting","MAcc",NA,"3","1","accepted fulltime job","Yes","Yes",60000,"No Double Major"
"331",1,"Business Economics",1,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","2.50 - 2.99",2019,"0","Indianapolis","PNC Financial Services","Accounting

 Consulting

 Finance",NA,NA,"1","1","accepted fulltime job","Yes","Yes",60000,"No Double Major"
"332",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"Sport Management","No Minor","Asian","Female","2.50 - 2.99",2020,"0",NA,NA,NA,NA,NA,"2","1","seeking employment",NA,NA,NA,"No Double Major"
"333",1,"Human Capital Mgmt& Leadership",0,0,0,1,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",2021,"0","Wilmington","Textron Systems","Human Resources",NA,NA,"1","1","accepted fulltime job","Yes","Yes",58000,"No Double Major"
"334",1,"Accountancy",0,0,0,0,0,0,0,0,0,0,0,"Language","No Minor","Hispanic/Latino","Male","3.00 - 3.49",2021,"0","Chicago","EY","Accounting",NA,NA,"1","3","accepted fulltime job","Yes","Yes",62000,"No Double Major"
"335",1,"Accountancy",0,1,1,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2020,"0","Chicago","RSM","Accounting","MAcc",NA,"2","1","accepted fulltime job","Yes","Yes",62500,"No Double Major"
"336",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Engineering/Science","No Minor","White","Male","3.00 - 3.49",2021,"0",NA,NA,NA,NA,NA,"1",NA,"seeking employment",NA,NA,NA,"No Double Major"
"337",1,"Marketing",1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",2020,"0","Chicago",NA,"Marketing / Sales Entrepreneur / Founder",NA,NA,"2","0","accepted fulltime job","Yes","Yes",NA,"No Double Major"
"338",1,"Finance",0,1,0,0,0,0,0,0,1,0,0,"International Business","International Business","White","Female","3.00 - 3.49",2021,"0","Chicago","Deloitte","Finance",NA,NA,"1","2","accepted fulltime job","Yes","Yes",70000,"No Double Major"
"339",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"Sport Management","No Minor","White","Male","2.50 - 2.99",2019,"0",NA,NA,"Finance",NA,NA,NA,NA,"seeking employment","No","No",NA,"No Double Major"
"340",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"Entrepreneurship","No Minor","White","Male","3.00 - 3.49",2019,"0",NA,NA,NA,NA,NA,"1","2","accepted parttime job",NA,NA,NA,"No Double Major"
"341",1,"Marketing",0,1,0,1,0,0,0,0,0,0,0,"Language","Language","White","Female","3.50 - 4.00",2021,"Cum Laude","Chicago","Coyote Logistics","Marketing / Sales",NA,NA,"2","1","accepted fulltime job","Yes","Yes",45000,"No Double Major"
"342",1,"Finance",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",2021,"0","Cleveland","KeyBanc Capital Markets","Finance",NA,NA,"2","2","accepted fulltime job","Yes","Yes",75000,"No Double Major"
"343",1,"Finance",0,0,0,0,1,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2021,"0","Shelton","Barnum",NA,NA,NA,"2","3","accepted fulltime job","Yes","Yes",NA,"No Double Major"
"344",1,"Accountancy",0,1,0,0,0,0,0,0,0,0,0,"Political Science","No Minor","Hispanic/Latino","Male","2.50 - 2.99",2021,"0",NA,NA,NA,NA,NA,"1",NA,"seeking employment",NA,NA,NA,"No Double Major"
"345",1,"Accountancy",0,1,0,0,0,0,0,0,0,0,0,"Information Systems","No Minor","White","Male","3.00 - 3.49",2020,"0",NA,NA,NA,NA,"Miami University","3",NA,"continuing education",NA,NA,NA,"No Double Major"
"346",1,"Supply Chain & Operations Mgmt",0,0,0,0,0,0,0,1,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2019,"0","Boston","Liberty Mutual","Analytics

 Human Resources",NA,NA,"2","1","accepted fulltime job","Yes","Yes",64000,"No Double Major"
"347",1,"Marketing",0,1,0,0,0,0,0,1,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2021,"Magna Cum Laude","Indianapolis","OneCause - Orr Fellowship","Marketing / Sales",NA,NA,"2","2","accepted fulltime job","Yes","Yes",50000,"No Double Major"
"348",1,"Human Capital Mgmt& Leadership",0,1,0,0,1,0,0,0,1,1,0,"Humanities","Humanities","Black or African American","Female","3.00 - 3.49",2021,"0","Hunt Valley","Textron Systems","General Management",NA,NA,"2","1","accepted fulltime job","Yes","Yes",58000,"No Double Major"
"349",1,"Marketing",1,0,0,1,0,0,1,0,0,0,0,"Interactive Media Studies","Interactive Media Studies","White","Female","3.50 - 4.00",2019,"Magna Cum Laude","Cincinnati","Cedar Fair Entertainment Company",NA,NA,NA,"2","0","accepted fulltime job",NA,NA,45000,"No Double Major"
"350",1,"Accountancy",0,1,1,0,0,0,0,0,0,0,0,"Business Analytics","Business Analytics","White","Female","3.50 - 4.00",2019,"Cum Laude","New York","Pricewaterhouse Coopers","Accounting

 Analytics

 Consulting

 IT Assurance / IT Audit",NA,NA,"3","1","accepted fulltime job","Yes","Yes",63000,"No Double Major"
"351",1,"Marketing",0,0,0,0,0,0,0,0,0,0,0,"Humanities","No Minor","White","Male","3.50 - 4.00",2019,"Cum Laude","Rosemont","The NPD Group",NA,NA,NA,"1","0","accepted fulltime job",NA,NA,55000,"No Double Major"
"352",1,"Marketing",1,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2020,"0","Peoria","Caterpillar","Consulting Marketing / Sales",NA,NA,"3","2","accepted fulltime job","Yes","No",69000,"No Double Major"
"353",1,"Marketing",1,0,0,0,0,0,1,0,0,0,0,"Interactive Media Studies","Interactive Media Studies","Asian","Male","3.50 - 4.00",2019,"Cum Laude","Chicago","West Monroe Partners","Consulting",NA,NA,"3","1","accepted fulltime job","Yes","Yes",70000,"No Double Major"
"354",2,"Business Economics",0,1,0,0,0,0,1,1,0,1,1,"Political Science","Political Science","Asian","Female","3.50 - 4.00",2019,"Magna Cum Laude","Columbus","JP Morgan and Chase","Analytics

 Finance",NA,NA,"1","2","accepted fulltime job","Yes","Yes",57000,"Double Major"
"355",1,"Marketing",0,1,0,0,0,0,1,0,0,0,0,"Language","Language","White","Female","3.50 - 4.00",2019,"Cum Laude","Don't Know Yet","PepsiCo","Analytics

 Marketing / Sales",NA,NA,"2","1","accepted fulltime job","Yes","Yes",65000,"No Double Major"
"356",1,"Marketing",0,1,0,0,0,0,1,1,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",2021,"Summa Cum Laude","Cincinnati","MarketVision","Marketing / Sales",NA,NA,"2","2","accepted fulltime job","Yes","Yes",54000,"No Double Major"
"357",1,"Marketing",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",2019,"0","Chicago","Oracle NetSuite","Marketing / Sales",NA,NA,"2","3","accepted fulltime job","Yes","Yes",50000,"No Double Major"
"358",1,"Marketing",0,0,0,1,1,0,0,0,0,0,0,"Entrepreneurship","Entrepreneurship","Asian","Male","3.00 - 3.49",2019,"0",NA,NA,NA,NA,NA,"1","0","seeking employment",NA,NA,NA,"No Double Major"
"359",1,"Marketing",1,1,0,0,0,0,1,1,0,0,0,"No Minor","No Minor","Asian","Female","3.50 - 4.00",2019,"Cum Laude","Orlando","Disney","Other: merchandise",NA,NA,"1","1","accepted fulltime job","Yes","Yes",20800,"No Double Major"
"360",1,"Marketing",0,1,0,1,0,0,0,0,0,0,0,"Business Analytics","Business Analytics","Asian","Female","2.50 - 2.99",2019,"0","Chicago","Capgemini","Analytics

 Consulting",NA,NA,"2","1","accepted fulltime job","Yes","Yes",66000,"No Double Major"
"361",1,"Information Systems",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2020,"0","Indianapolis","Eli Lilly and Company","Analytics Information Technology",NA,NA,"2","1","accepted fulltime job","Yes","Yes",72000,"No Double Major"
"362",1,"Accountancy",0,0,0,0,1,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.50 - 4.00",2019,"Cum Laude","Xiamem","Deloitte, China","Accounting",NA,NA,"2","1","accepted fulltime job",NA,NA,NA,"No Double Major"
"363",1,"Finance",0,0,0,1,1,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.00 - 3.49",2021,"0",NA,NA,NA,"Master of Fiance","University of Rochester","0","0","continuing education",NA,NA,NA,"No Double Major"
"364",1,"Finance",0,0,0,0,1,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.50 - 4.00",2020,"Cum Laude",NA,NA,NA,NA,NA,"3","0","not seeking employment",NA,NA,NA,"No Double Major"
"365",2,"Accountancy",0,1,0,0,1,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.50 - 4.00",2020,"Cum Laude",NA,NA,NA,NA,NA,"1","0","seeking continuing education",NA,NA,NA,"Double Major"
"366",1,"Finance",0,0,0,1,1,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.50 - 4.00",2021,"Magna Cum Laude",NA,NA,NA,NA,NA,NA,NA,"continuing education",NA,NA,NA,"No Double Major"
"367",1,"Finance",0,1,0,1,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","2.50 - 2.99",2019,"0",NA,NA,"Finance",NA,NA,NA,NA,"continuing education","No","No",NA,"No Double Major"
"368",1,"Marketing",0,1,0,0,0,0,0,0,0,1,0,"No Minor","No Minor","Non-Resident Alien","Female","2.50 - 2.99",2019,"0",NA,NA,NA,NA,NA,"0","0","other",NA,NA,NA,"No Double Major"
"369",1,"Accountancy",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.50 - 4.00",2020,"Summa Cum Laude","Tyson","EY","Accounting",NA,NA,"0","1","accepted fulltime job","Yes","Yes",62000,"No Double Major"
"370",1,"Accountancy",0,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","2.50 - 2.99",2019,"0","LosAngeles",NA,"Accounting",NA,"University of Southern California",NA,NA,"continuing education",NA,NA,NA,"No Double Major"
"371",1,"Business Economics",0,1,0,0,1,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","2.50 - 2.99",2021,"0",NA,NA,NA,NA,NA,"0","0","not seeking employment",NA,NA,NA,"No Double Major"
"372",1,"Marketing",0,0,0,0,0,0,0,0,0,0,0,"Mangement and Leadership","No Minor","White","Female","3.00 - 3.49",2020,"0","Austin","Dell Technologies","Marketing / Sales",NA,NA,"1","1","accepted fulltime job","Yes","Yes",58500,"No Double Major"
"373",1,"Accountancy",0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",2019,"0",NA,"Deloitte","Accounting",NA,NA,"2","2","accepted fulltime job","Yes","Yes",66000,"No Double Major"
"374",1,"Information Systems",0,1,0,0,0,0,0,0,0,0,0,"Language","Language","White","Female","3.00 - 3.49",2021,"0","Fairfield","Cincinnati Insurance","Information Technology",NA,NA,"3","1","accepted fulltime job","Yes","Yes",60000,"No Double Major"
"375",1,"Finance",0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",2019,"0","Cincinnati","Fourth Street Performance Partners","Finance",NA,NA,"3","2","accepted fulltime job","Yes","Yes",47000,"No Double Major"
"376",1,"Accountancy",0,1,0,1,0,0,0,0,0,1,0,"No Minor","No Minor","Multi Racial","Male","3.00 - 3.49",2020,"0","Chicago","RSM","Accounting",NA,NA,"0","1","accepted fulltime job","Yes","Yes",62500,"No Double Major"
